Title,DOI
Towards Perpetually-Deployable Ubiquitous Aerial Robotics: An Amphibious Self-Sustainable Solar Small-UAS.,https://doi.org/10.1109/ICRA55743.2025.11127506
Autonomous Drone for Dynamic Smoke Plume Tracking.,https://doi.org/10.1109/ICRA55743.2025.11128144
EvMAPPER: High-Altitude Orthomapping with Event Cameras.,https://doi.org/10.1109/ICRA55743.2025.11128544
CoDynTrust: Robust Asynchronous Collaborative Perception via Dynamic Feature Trust Modulus.,https://doi.org/10.1109/ICRA55743.2025.11127779
The Devil is in the Quality: Exploring Informative Samples for Semi-Supervised Monocular 3D Object Detection.,https://doi.org/10.1109/ICRA55743.2025.11128376
MonoCT: Overcoming Monocular 3D Detection Domain Shift with Consistent Teacher Models.,https://doi.org/10.1109/ICRA55743.2025.11127874
LiDAR Inertial Odometry and Mapping Using Learned Registration-Relevant Features.,https://doi.org/10.1109/ICRA55743.2025.11127666
DreamDrive: Generative 4D Scene Modeling from Street View Images.,https://doi.org/10.1109/ICRA55743.2025.11127463
"Key-Scan-Based Mobile Robot Navigation: Integrated Mapping, Planning, and Control Using Graphs of Scan Regions.",https://doi.org/10.1109/ICRA55743.2025.11128158
Angular Divergent Component of Motion: A Step Towards Planning Spatial DCM Objectives for Legged Robots.,https://doi.org/10.1109/ICRA55743.2025.11128476
Finite-Step Capturability and Recursive Feasibility for Bipedal Walking in Constrained Regions.,https://doi.org/10.1109/ICRA55743.2025.11128831
Realtime Limb Trajectory Optimization for Humanoid Running Through Centroidal Angular Momentum Dynamics.,https://doi.org/10.1109/ICRA55743.2025.11127382
Pitching Motion in a Humanoid Robot Using Human-Inspired Shoulder Elastic Energy and Motor Torque Optimization.,https://doi.org/10.1109/ICRA55743.2025.11127290
"Single-Stage Optimization of Open-Loop Stable Limit Cycles with Smooth, Symbolic Derivatives.",https://doi.org/10.1109/ICRA55743.2025.11128720
A Robust Deep Reinforcement Learning Framework for Image-Based Autonomous Guidewire Navigation.,https://doi.org/10.1109/ICRA55743.2025.11127741
CTS: A Consistency-Based Medical Image Segmentation Model.,https://doi.org/10.1109/ICRA55743.2025.11128236
An Adversarial Learning Framework for Reliable Myoelectric Force Estimation Under Fatigue.,https://doi.org/10.1109/ICRA55743.2025.11128839
RACE: A Fast and Lightweight Urban Exploration and Search Strategy for Multi-Robot Systems.,https://doi.org/10.1109/ICRA55743.2025.11128833
Path Planning Using Instruction-Guided Probabilistic Roadmaps.,https://doi.org/10.1109/ICRA55743.2025.11127823
Pushing Through Clutter with Movability Awareness of Blocking Obstacles.,https://doi.org/10.1109/ICRA55743.2025.11127788
Improving Efficiency in Path Planning: Tangent Line Decomposition Algorithm.,https://doi.org/10.1109/ICRA55743.2025.11128751
Gradient Guided Search for Aircraft Contingency Landing Planning.,https://doi.org/10.1109/ICRA55743.2025.11127796
Search-Based Path Planning in Interactive Environments Among Movable Obstacles.,https://doi.org/10.1109/ICRA55743.2025.11128242
Neural Encodings for Energy-Efficient Motion Planning.,https://doi.org/10.1109/ICRA55743.2025.11127969
Deep Learning-Enhanced Visual Monitoring in Hazardous Underwater Environments with a Swarm of Micro-Robots.,https://doi.org/10.1109/ICRA55743.2025.11128089
CapBot: Enabling Battery-Free Swarm Robotics.,https://doi.org/10.1109/ICRA55743.2025.11127301
Express Yourself: Enabling Large-Scale Public Events Involving Multi-Human-Swarm Interaction for Social Applications with MOSAIX.,https://doi.org/10.1109/ICRA55743.2025.11128216
MochiSwarm: A Testbed for Robotic Micro-Blimps in Realistic Environments.,https://doi.org/10.1109/ICRA55743.2025.11127424
KFCalibNet: A KansFormer-Based Self-Calibration Network for Camera and LiDAR.,https://doi.org/10.1109/ICRA55743.2025.11127566
Inducing Matrix Sparsity Bias for Improved Dynamic Identification of Parallel Kinematic Manipulators using Deep Learning.,https://doi.org/10.1109/ICRA55743.2025.11128257
Infield Self-Calibration of Intrinsic Parameters for Two Rigidly Connected IMUs.,https://doi.org/10.1109/ICRA55743.2025.11128439
PlaneHEC: Efficient Hand-Eye Calibration for Multi-View Robotic Arm via Any Point Cloud Plane Detection.,https://doi.org/10.1109/ICRA55743.2025.11127326
Legged Robot State Estimation with Invariant Extended Kalman Filter Using Neural Measurement Network.,https://doi.org/10.1109/ICRA55743.2025.11127971
Physically-Consistent Parameter Identification of Robots in Contact.,https://doi.org/10.1109/ICRA55743.2025.11128710
Contact Force Estimation for a Leg-Wheel Transformable Robot With Varying Contact Points.,https://doi.org/10.1109/ICRA55743.2025.11127416
Simultaneous Collision Detection and Force Estimation for Dynamic Quadrupedal Locomotion.,https://doi.org/10.1109/ICRA55743.2025.11128205
PROBE: Proprioceptive Obstacle Detection and Estimation while Navigating in Clutter.,https://doi.org/10.1109/ICRA55743.2025.11128475
"Elderly Bodily Assistance Robot (E-BAR): A Robot System for Body-Weight Support, Ambulation Assistance, and Fall Catching, Without the Use of a Harness.",https://doi.org/10.1109/ICRA55743.2025.11127403
A Cane-Mounted System for Dynamic Orientation Prediction for Correcting Incorrect Cane-Tapping by Visually Challenged Persons.,https://doi.org/10.1109/ICRA55743.2025.11127542
SRL-Gym: A Morphology and Controller Co-Optimization Framework for Supernumerary Robotic Limbs in Load-Bearing Locomotion.,https://doi.org/10.1109/ICRA55743.2025.11128597
Adaptive Walker: User Intention and Terrain Aware Intelligent Walker with High-Resolution Tactile and IMU Sensor.,https://doi.org/10.1109/ICRA55743.2025.11127691
"IMRL: Integrating Visual, Physical, Temporal, and Geometric Representations for Enhanced Food Acquisition.",https://doi.org/10.1109/ICRA55743.2025.11128229
An Interactive Hands-Free Controller for a Riding Ballbot to Enable Simple Shared Control Tasks.,https://doi.org/10.1109/ICRA55743.2025.11127992
Pedestrian Intention and Trajectory Prediction in Unstructured Traffic Using IDD-PeD.,https://doi.org/10.1109/ICRA55743.2025.11128395
Visual-Linguistic Reasoning for Pedestrian Trajectory Prediction.,https://doi.org/10.1109/ICRA55743.2025.11127538
Curb Your Attention: Causal Attention Gating for Robust Trajectory Prediction in Autonomous Driving.,https://doi.org/10.1109/ICRA55743.2025.11128367
Open3DTrack: Towards Open-Vocabulary 3D Multi-Object Tracking.,https://doi.org/10.1109/ICRA55743.2025.11128112
Asynchronous Multi-Object Tracking with an Event Camera.,https://doi.org/10.1109/ICRA55743.2025.11127984
Co-MTP: A Cooperative Trajectory Prediction Framework with Multi-Temporal Fusion for Autonomous Driving.,https://doi.org/10.1109/ICRA55743.2025.11127303
Sim4EndoR: A Reinforcement Learning Centered Simulation Platform for Task Automation of Endovascular Robotics.,https://doi.org/10.1109/ICRA55743.2025.11127627
Design and Implementation of a Snake Robot for Cranial Surgery.,https://doi.org/10.1109/ICRA55743.2025.11128494
Single-Fiber Optical Frequency Domain Reflectometry (Ofdr) Shape Sensing of Continuum Manipulators With Planar Bending.,https://doi.org/10.1109/ICRA55743.2025.11128185
Learning-Based Tip Contact Force Estimation for FBG-Embedded Continuum Robots.,https://doi.org/10.1109/ICRA55743.2025.11128662
Three-Dimension Tip Force Perception and Axial Contact Location Identification for Flexible Endoscopy Using Tissue-Compliant Soft Distal Attachment Cap Sensors.,https://doi.org/10.1109/ICRA55743.2025.11128801
MeshDMP: Motion Planning on Discrete Manifolds Using Dynamic Movement Primitives.,https://doi.org/10.1109/ICRA55743.2025.11128556
Robotic Sim-to-Real Transfer for Long-Horizon Pick-and-Place Tasks in the Robotic Sim2Real Competition.,https://doi.org/10.1109/ICRA55743.2025.11128837
Towards Autonomous Data Annotation and System-Agnostic Robotic Grasping Benchmarking with 3D-Printed Fixtures.,https://doi.org/10.1109/ICRA55743.2025.11127593
Learning and Online Replication of Grasp Forces from Electromyography Signals for Prosthetic Finger Control.,https://doi.org/10.1109/ICRA55743.2025.11128022
Integrated Motion State Prediction for Sit-to-Stand and Stand-to-Sit Motions Toward Effective Power Assist Control.,https://doi.org/10.1109/ICRA55743.2025.11128744
"On Chain Driven, Adaptive, Underactuated Fingers for the Development of Affordable, Robust Humanlike Prosthetic Hands.",https://doi.org/10.1109/ICRA55743.2025.11128644
Force Myography Based Torque Estimation in Human Knee and Ankle Joints.,https://doi.org/10.1109/ICRA55743.2025.11128774
Adaptive Ankle-Foot Prosthesis with Passive Agonist-Antagonist Design.,https://doi.org/10.1109/ICRA55743.2025.11127721
V2X-DGW: Domain Generalization for Multi-Agent Perception Under Adverse Weather Conditions.,https://doi.org/10.1109/ICRA55743.2025.11127945
The Automation of Uncrewed Aircraft Systems Traffic Management Calibration Based on Experimental Platform Data.,https://doi.org/10.1109/ICRA55743.2025.11128464
Non-Parametric GNSS Integer Ambiguity Estimation via Positional Likelihood Field Marginalization.,https://doi.org/10.1109/ICRA55743.2025.11128778
"Whenever, Wherever: Towards Orchestrating Crowd Simulations with Spatio-Temporal Spawn Dynamics.",https://doi.org/10.1109/ICRA55743.2025.11128302
RMP-YOLO: A Robust Motion Predictor for Partially Observable Scenarios Even if You Only Look Once.,https://doi.org/10.1109/ICRA55743.2025.11127743
Leg Exoskeleton Odometry using a Limited FOV Depth Sensor.,https://doi.org/10.1109/ICRA55743.2025.11128659
Improving Monocular Visual-Inertial Initialization with Structureless Visual-Inertial Bundle Adjustment.,https://doi.org/10.1109/ICRA55743.2025.11127304
ORB-SfMLearner: ORB-Guided Self-supervised Visual Odometry with Selective Online Adaptation.,https://doi.org/10.1109/ICRA55743.2025.11127848
QVIO2: Quantized Map-Based Visual-Inertial Odometry.,https://doi.org/10.1109/ICRA55743.2025.11127636
Is Iteration Worth It? Revisit its Impact in Sliding-Window VIO.,https://doi.org/10.1109/ICRA55743.2025.11127352
EAR-SLAM: Environment-Aware Robust Localization System for Terrestrial-Aerial Bimodal Vehicles.,https://doi.org/10.1109/ICRA55743.2025.11128310
3D Whole-Body Pose Estimation Using Graph High-Resolution Network for Humanoid Robot Teleoperation.,https://doi.org/10.1109/ICRA55743.2025.11128446
Towards Real-Time Generation of Delay-Compensated Video Feeds for Outdoor Mobile Robot Teleoperation.,https://doi.org/10.1109/ICRA55743.2025.11128424
ForceMimic: Force-Centric Imitation Learning with Force-Motion Capture System for Contact-Rich Manipulation.,https://doi.org/10.1109/ICRA55743.2025.11128061
How to Train Your Robots? The Impact of Demonstration Modality on Imitation Learning.,https://doi.org/10.1109/ICRA55743.2025.11128520
Hierarchical Visual Policy Learning for Long-Horizon Robot Manipulation in Densely Cluttered Scenes.,https://doi.org/10.1109/ICRA55743.2025.11128752
AERAS: Adaptive Experience Replay with Attention-Based Sequence Embedding for Improved Multi-Agent Reinforcement Learning.,https://doi.org/10.1109/ICRA55743.2025.11128572
Multi-Type Preference Learning: Empowering Preference-Based Reinforcement Learning with Equal Preferences.,https://doi.org/10.1109/ICRA55743.2025.11127694
Neural Lyapunov Function Approximation with Self-Supervised Reinforcement Learning.,https://doi.org/10.1109/ICRA55743.2025.11128069
SuPLE: Robot Learning with Lyapunov Rewards.,https://doi.org/10.1109/ICRA55743.2025.11128350
Speedtuning: Speeding Up Policy Execution with Lightweight Reinforcement Learning.,https://doi.org/10.1109/ICRA55743.2025.11128753
Points2Plans: From Point Clouds to Long-Horizon Plans with Composable Relational Dynamics.,https://doi.org/10.1109/ICRA55743.2025.11127935
Retrieval-Augmented Hierarchical in-Context Reinforcement Learning and Hindsight Modular Reflections for Task Planning with LLMs.,https://doi.org/10.1109/ICRA55743.2025.11128105
Automatic Behavior Tree Expansion with LLMs for Robotic Manipulation.,https://doi.org/10.1109/ICRA55743.2025.11127942
LLM-as-BT-Planner: Leveraging LLMs for Behavior Tree Generation in Robot Task Planning.,https://doi.org/10.1109/ICRA55743.2025.11128454
Enhancing Multi-Agent Systems via Reinforcement Learning with LLM-Based Planner and Graph-Based Policy.,https://doi.org/10.1109/ICRA55743.2025.11127486
Annealed Winner-Takes-All for Motion Forecasting.,https://doi.org/10.1109/ICRA55743.2025.11128554
Causal Contrastive Learning with Data Augmentations for Imitation-Based Planning.,https://doi.org/10.1109/ICRA55743.2025.11128741
Learning Multiple Probabilistic Decisions from Latent World Model in Autonomous Driving.,https://doi.org/10.1109/ICRA55743.2025.11127996
Autonomous Wheel Loader Navigation Using Goal-Conditioned Actor-Critic MPC.,https://doi.org/10.1109/ICRA55743.2025.11127375
Unlock the Power of Unlabeled Data in Language Driving Model.,https://doi.org/10.1109/ICRA55743.2025.11127923
CAFE-AD: Cross-Scenario Adaptive Feature Enhancement for Trajectory Planning in Autonomous Driving.,https://doi.org/10.1109/ICRA55743.2025.11127589
Beyond Simulation: Benchmarking World Models for Planning and Causality in Autonomous Driving.,https://doi.org/10.1109/ICRA55743.2025.11127709
Enhancing Repeatability and Reliability of Accelerated Risk Assessment in Robot Testing.,https://doi.org/10.1109/ICRA55743.2025.11128524
Foundation Models for Rapid Autonomy Validation.,https://doi.org/10.1109/ICRA55743.2025.11127854
"The Mini Wheelbot: A Testbed for Learning-based Balancing, Flips, and Articulated Driving.",https://doi.org/10.1109/ICRA55743.2025.11128020
The Impact of Sensor Faults on Connected Autonomous Vehicle Localization.,https://doi.org/10.1109/ICRA55743.2025.11127760
Realistic Extreme Behavior Generation for Improved AV Testing.,https://doi.org/10.1109/ICRA55743.2025.11128450
Limits of Specifiability for Sensor-Based Robotic Planning Tasks.,https://doi.org/10.1109/ICRA55743.2025.11128030
Human-Agent Joint Learning for Efficient Robot Manipulation Skill Acquisition.,https://doi.org/10.1109/ICRA55743.2025.11127637
To Ask or not to Ask: Human-in-the-loop Contextual Bandits with Applications in Robot-Assisted Feeding.,https://doi.org/10.1109/ICRA55743.2025.11127795
RoboCrowd: Scaling Robot Data Collection Through Crowdsourcing.,https://doi.org/10.1109/ICRA55743.2025.11127402
How Sound-Based Robot Communication Impacts Perceptions of Robotic Failure.,https://doi.org/10.1109/ICRA55743.2025.11127738
Obstacle-Avoidant Leader Following with a Quadruped Robot.,https://doi.org/10.1109/ICRA55743.2025.11127912
Semantic Cross-Pose Correspondence from a Single Example.,https://doi.org/10.1109/ICRA55743.2025.11128585
H2O+: An Improved Framework for Hybrid Offline-and-Online RL with Dynamics Gaps.,https://doi.org/10.1109/ICRA55743.2025.11127503
M2Distill: Multi-Modal Distillation for Lifelong Imitation Learning.,https://doi.org/10.1109/ICRA55743.2025.11128857
Expert-Enhanced Masked Point Modeling for Point Cloud Self-Supervised Learning.,https://doi.org/10.1109/ICRA55743.2025.11127773
3D Dense Captioning via Prototypical Momentum Distillation.,https://doi.org/10.1109/ICRA55743.2025.11128104
Duolingo: Dynamics Utilization for Online Translation of Actions.,https://doi.org/10.1109/ICRA55743.2025.11127601
Digiforests: a Longitudinal Lidar Dataset for Forestry Robotics.,https://doi.org/10.1109/ICRA55743.2025.11128697
Near Time-Optimal Hybrid Motion Planning for Timber Cranes.,https://doi.org/10.1109/ICRA55743.2025.11128003
An Ultra-Light Seedling Planting Mechanism for Use in Aerial Reforestation.,https://doi.org/10.1109/ICRA55743.2025.11128303
Towards Autonomous Wood-Log Grasping with a Forestry Crane: Simulator and Benchmarking.,https://doi.org/10.1109/ICRA55743.2025.11127407
Designing Experimental Setup Emulating Log-Loader Manipulator and Implementing Anti-Sway Trajectory Planner.,https://doi.org/10.1109/ICRA55743.2025.11128481
Depth Estimation Through Translucent Surfaces.,https://doi.org/10.1109/ICRA55743.2025.11127965
DroneDiffusion: Robust Quadrotor Dynamics Learning with Diffusion Models.,https://doi.org/10.1109/ICRA55743.2025.11127523
