Title,DOI
Robots that Suggest Safe Alternatives.,https://doi.org/10.1109/IROS60139.2025.11247186
"Safe, Task-Consistent Manipulation with Operational Space Control Barrier Functions.",https://doi.org/10.1109/IROS60139.2025.11246389
Secure Safety Filter: Towards Safe Flight Control under Sensor Attacks.,https://doi.org/10.1109/IROS60139.2025.11247729
SHIELD: Safety on Humanoids via CBFs In Expectation on Learned Dynamics.,https://doi.org/10.1109/IROS60139.2025.11247065
Feasibility Analysis of real-time Robustness Certification.,https://doi.org/10.1109/IROS60139.2025.11246579
Design and Flight Control of a Novel Thrust-Vectored Tricopter Using Twisting and Tilting Rotors.,https://doi.org/10.1109/IROS60139.2025.11247693
Online Anti-Swing Trajectory Refinement for Variable-Length Cable-Suspended Aerial Transportation Robot.,https://doi.org/10.1109/IROS60139.2025.11246841
Differential-Flatness-Based Tracking Control for Tractor-Trailers in Reversing Maneuvers.,https://doi.org/10.1109/IROS60139.2025.11247665
Steering Elongate Multi-legged Robots by Modulating Body Undulation Waves.,https://doi.org/10.1109/IROS60139.2025.11246477
An Intelligent Skeleton Based on Liquid Metal for Biohybrid Actuator Powered by Muscle.,https://doi.org/10.1109/IROS60139.2025.11246112
Design of DNA Origami-Engineered Tetrahedral Nanorobots.,https://doi.org/10.1109/IROS60139.2025.11246191
On-Chip Dynamic Mechanical Characterization: from Cells to Nucleus.,https://doi.org/10.1109/IROS60139.2025.11246377
A Study on the Generation of Single Cell Droplets via the Combination of Lateral-Field Optoelectronic Tweezers and Electrowetting-on-Dielectric.,https://doi.org/10.1109/IROS60139.2025.11247135
Achieving Lift-to-Weight Ratio >3.5 in Piezoelectric Direct-Driven Insect-Scale Flapping-Wing MAVs.,https://doi.org/10.1109/IROS60139.2025.11247553
Dual-Mode Motion Control of Multi-Stimulus Deformable Miniature Robots with Adaptive Orientation Compensation in Unstructured Environments.,https://doi.org/10.1109/IROS60139.2025.11247746
Enhanced Rolling Motion of Magnetic Microparticles by Turning Interface Lubrication.,https://doi.org/10.1109/IROS60139.2025.11245921
On-Demand Motion Conversion of Magnetic Helical Microrobots Using Chemistry- and Microstructural-Modified Surface Wettability Modulation.,https://doi.org/10.1109/IROS60139.2025.11246737
Dynamic Risk-Aware MPPI for Mobile Robots in Crowds via Efficient Monte Carlo Approximations.,https://doi.org/10.1109/IROS60139.2025.11246822
Vision-Language Guided Adaptive Robot Action Planning: Responding to Intermediate Results and Implicit Human Intentions.,https://doi.org/10.1109/IROS60139.2025.11246314
Causal-Planner: Causal Interaction Disentangling with Episodic Memory Gating for Autonomous Planning.,https://doi.org/10.1109/IROS60139.2025.11245887
Motion Planning and Control with Unknown Nonlinear Dynamics through Predicted Reachability.,https://doi.org/10.1109/IROS60139.2025.11245807
Neural Configuration Distance Function for Continuum Robot Control.,https://doi.org/10.1109/IROS60139.2025.11246945
Reactive Model Predictive Contouring Control for Robot Manipulators.,https://doi.org/10.1109/IROS60139.2025.11247346
Development of a Novel Miniaturized Dexterous Manipulator with Variable Stiffness for NOTES.,https://doi.org/10.1109/IROS60139.2025.11247275
Design of a Soft Automatic Anchoring System for Enhanced Mobility and Stability in Colonoscopy Robots.,https://doi.org/10.1109/IROS60139.2025.11247657
Head-mounted Robotic Needle Positioning: Learning from Augmented Reality Demonstration of Neuronavigation and Planning.,https://doi.org/10.1109/IROS60139.2025.11247373
An Inflatable Soft Robotic Manipulator with Decoupled Dual-Wrist Design for Advanced Endoscopy.,https://doi.org/10.1109/IROS60139.2025.11246551
Augmented Bridge Spinal Fixation: A New Concept for Addressing Pedicle Screw Pullout via a Steerable Drilling Robot and Flexible Pedicle Screws.,https://doi.org/10.1109/IROS60139.2025.11246291
Uncertainty-Aware Shared Control for Vision-Based Micromanipulation.,https://doi.org/10.1109/IROS60139.2025.11247762
CapsDT: Diffusion-Transformer for Capsule Robot Manipulation.,https://doi.org/10.1109/IROS60139.2025.11246890
Unsupervised Liver Deformation Correction Network Using Optimal Transport for Image-Guided Liver Surgery.,https://doi.org/10.1109/IROS60139.2025.11246403
A Deep Learning-Driven Autonomous System for Retinal Vein Cannulation: Validation Using a Chicken Embryo Model.,https://doi.org/10.1109/IROS60139.2025.11246284
Deep Coarse-to-Fine Networks for Robust Segmentation and Pose Estimation of Surgical Suturing Threads.,https://doi.org/10.1109/IROS60139.2025.11246693
Directed Spatial Consistency-Based Partial-to-Partial Point Cloud Registration with Deep Graph Matching.,https://doi.org/10.1109/IROS60139.2025.11247344
Revisiting 3D Curve to Surface Registration using Tangent and Normal Vectors for Computer-Assisted Orthopedic Surgery.,https://doi.org/10.1109/IROS60139.2025.11246570
Gaussian Splatting with Reflectance Regularization for Endoscopic Scene Reconstruction.,https://doi.org/10.1109/IROS60139.2025.11247248
Diffusion Policies for Risk-Averse Behavior Modeling in Offline Reinforcement Learning.,https://doi.org/10.1109/IROS60139.2025.11245819
IHGSL: Interpretable Heuristic Graph Structure Learning for Multi-Robot Autonomous Collaborative Systems.,https://doi.org/10.1109/IROS60139.2025.11246258
ACGD: Visual Multitask Policy Learning with Asymmetric Critic Guided Distillation.,https://doi.org/10.1109/IROS60139.2025.11247025
GACL: Grounded Adaptive Curriculum Learning with Active Task and Performance Monitoring.,https://doi.org/10.1109/IROS60139.2025.11246910
RT-HCP: Dealing with Inference Delays and Sample Efficiency to Learn Directly on Robotic Platforms.,https://doi.org/10.1109/IROS60139.2025.11247277
DRARL: Disengagement-Reason-Augmented Reinforcement Learning for Efficient Improvement of Autonomous Driving Policy.,https://doi.org/10.1109/IROS60139.2025.11246116
Towards Label-Free 3D Visual Grounding with Vision Foundation Models.,https://doi.org/10.1109/IROS60139.2025.11246497
LR2Depth: Large-Region Aggregation at Low Resolution for Efficient Monocular Depth Estimation.,https://doi.org/10.1109/IROS60139.2025.11246436
Adjacent-view Transformers for Supervised Surround-view Depth Estimation.,https://doi.org/10.1109/IROS60139.2025.11246758
OpenFusion++: An Open-vocabulary Real-time Scene Understanding System.,https://doi.org/10.1109/IROS60139.2025.11247182
Monocular One-Shot Metric-Depth Alignment for RGB-Based Robot Grasping.,https://doi.org/10.1109/IROS60139.2025.11247354
Learning-based Keypoints Detection with Topological Order on Deformable Linear Objects from Incomplete Point Clouds.,https://doi.org/10.1109/IROS60139.2025.11246954
Self-Supervised Enhancement for Depth from a Lightweight ToF Sensor with Monocular Images.,https://doi.org/10.1109/IROS60139.2025.11246529
TCNet: A Temporally Consistent Network for Self-supervised Monocular Depth Estimation.,https://doi.org/10.1109/IROS60139.2025.11246514
DPSN: Dual Prior Knowledge Induced Tactile paving and Obstacle Joint Segmentation Network.,https://doi.org/10.1109/IROS60139.2025.11246881
DCT-Diffusion: Depth Completion for Transparent Objects with Diffusion Denoising Approach.,https://doi.org/10.1109/IROS60139.2025.11247453
"Stimulating Imagination: Towards General-purpose ""Something Something Placement"".",https://doi.org/10.1109/IROS60139.2025.11245844
DroneKey: Drone 3D Pose Estimation in Image Sequences using Gated Key-representation and Pose-adaptive Learning.,https://doi.org/10.1109/IROS60139.2025.11247556
L2COcc: Lightweight Camera-Centric Semantic Scene Completion via Distillation of LiDAR Model.,https://doi.org/10.1109/IROS60139.2025.11245916
Self-Distilled Stereo Matching: Real-Time Domain Generalization for Robotic Depth Perception.,https://doi.org/10.1109/IROS60139.2025.11246574
YO-CSA-T: A Real-time Badminton Tracking System Utilizing YOLO Based on Contextual and Spatial Attention.,https://doi.org/10.1109/IROS60139.2025.11246442
RCGNet: RGB-based Category-Level 6D Object Pose Estimation with Geometric Guidance.,https://doi.org/10.1109/IROS60139.2025.11247442
Application of LLM Guided Reinforcement Learning in Formation Control with Collision Avoidance.,https://doi.org/10.1109/IROS60139.2025.11247576
NaviDiffuser: Tackling Multi-Objective Robot Navigation by Weight Range Guided Diffusion Model.,https://doi.org/10.1109/IROS60139.2025.11247084
Annotation-Free Curb Detection Leveraging Altitude Difference Image.,https://doi.org/10.1109/IROS60139.2025.11247167
R2LDM: An Efficient 4D Radar Super-Resolution Framework Leveraging Diffusion Model.,https://doi.org/10.1109/IROS60139.2025.11246739
DGETP: Dynamic Graph Attention Network for Embodied Task Planning.,https://doi.org/10.1109/IROS60139.2025.11245660
Evidential Uncertainty Estimation for Multi-Modal Trajectory Prediction.,https://doi.org/10.1109/IROS60139.2025.11247741
Frontier Shepherding: A Bio-inspired Multi-robot Framework for Large-Scale Exploration.,https://doi.org/10.1109/IROS60139.2025.11246323
Multimodal Upstream Motion of Magnetically Controlled Micro/Nano Robots in High-Viscosity Fluids.,https://doi.org/10.1109/IROS60139.2025.11246297
A Spatiotemporal Downwash Modeling for Agile Close-Proximity Multirotor Flight.,https://doi.org/10.1109/IROS60139.2025.11247247
Modeling Deception in Multi-Robot Target-Attacker-Defender Game via Deep Reinforcement Learning.,https://doi.org/10.1109/IROS60139.2025.11246010
MRS-CWC: A Weakly Constrained Multi-Robot System with Controllable Constraint Stiffness for Mobility and Navigation in Unknown 3D Rough Environments.,https://doi.org/10.1109/IROS60139.2025.11245904
A Two-Stage Swarm Planning Framework for Efficient Multi-Drone Waypoint Traversal.,https://doi.org/10.1109/IROS60139.2025.11247604
Collective Behavior Clone with Visual Attention via Neural Interaction Graph Prediction.,https://doi.org/10.1109/IROS60139.2025.11246098
TagGuideBot: Enhancing Robot Intelligence with Object Tags and VLMs.,https://doi.org/10.1109/IROS60139.2025.11246581
A Multimodal Neural Network for Recognizing Subjective Self-Disclosure Towards Social Robots.,https://doi.org/10.1109/IROS60139.2025.11246044
A Coarse-to-Fine Approach to Multi-Modality 3D Occupancy Grounding.,https://doi.org/10.1109/IROS60139.2025.11247697
"ROD-VLM: A Framework of Real-time Robotic Perception, Reasoning and Manipulation.",https://doi.org/10.1109/IROS60139.2025.11247565
A Noise-Robust Turn-Taking System for Real-World Dialogue Robots: A Field Experiment.,https://doi.org/10.1109/IROS60139.2025.11246533
Anomaly Detection in Human-Robot Interaction Using Multimodal Models Constructed from In-the-Wild Interactions.,https://doi.org/10.1109/IROS60139.2025.11246844
Incremental Language Understanding for Online Motion Planning of Robot Manipulators.,https://doi.org/10.1109/IROS60139.2025.11246211
Decentralized Multi-robot Navigation Policy with Enhanced Security Using Graph GRU Policy Network.,https://doi.org/10.1109/IROS60139.2025.11245969
SynthDrive: Scalable Real2Sim2Real Sensor Simulation Pipeline for High-Fidelity Asset Generation and Driving Data Synthesis.,https://doi.org/10.1109/IROS60139.2025.11247690
Emergency Avoidance: Model Predictive Control Based Path Tracking for Unmanned Ground Vehicles with Active Obstacle Avoidance.,https://doi.org/10.1109/IROS60139.2025.11246956
SimWorld: A Unified Benchmark for Simulator-Conditioned Scene Generation via World Model.,https://doi.org/10.1109/IROS60139.2025.11246926
Enhancing Deep Reinforcement Learning-based Robot Navigation Generalization through Scenario Augmentation.,https://doi.org/10.1109/IROS60139.2025.11247307
Opportunistic Collaborative Planning with Large Vision Model Guided Control and Joint Query-Service Optimization.,https://doi.org/10.1109/IROS60139.2025.11245999
Multi-Step Deep Koopman Network (MDK-Net) for Vehicle Control in Frenet Frame.,https://doi.org/10.1109/IROS60139.2025.11246508
Bridging the Reality Gap: Communication-Aware Task Allocation with Multi-Objective Asynchronous Policy Learning.,https://doi.org/10.1109/IROS60139.2025.11246981
MGPRL: Distributed Multi-Gaussian Processes for Wi-Fi-based Multi-Robot Relative Localization in Large Indoor Environments.,https://doi.org/10.1109/IROS60139.2025.11247180
Impact of Heterogeneous UWB Sensor Noise on the Optimality and Sensitivity of Mobile Positioning Systems.,https://doi.org/10.1109/IROS60139.2025.11247384
Learning Distributed End-to-End Hunting Locomotion for Multiple Quadruped Robots.,https://doi.org/10.1109/IROS60139.2025.11247461
Deep Equivariant Multi-Agent Control Barrier Functions.,https://doi.org/10.1109/IROS60139.2025.11246330
A Novel Large-Scale Collaborative Mapping Framework with Heterogeneous Point Clouds for Aerial-Ground Robots.,https://doi.org/10.1109/IROS60139.2025.11245834
GeoSafe: A Unified Unconstrained Multi-DOF Optimization Framework for Multi-UAV Cooperative Hoisting and Obstacle Avoidance.,https://doi.org/10.1109/IROS60139.2025.11245968
An Inflatable Deployable Origami Grasper for Adaptive and High-Load Grasping.,https://doi.org/10.1109/IROS60139.2025.11247090
Task-Aware Robotic Grasping by evaluating Quality Diversity Solutions through Foundation Models.,https://doi.org/10.1109/IROS60139.2025.11246636
KGN-Pro: Keypoint-Based Grasp Prediction through Probabilistic 2D-3D Correspondence Learning.,https://doi.org/10.1109/IROS60139.2025.11246850
Towards Extrinsic Dexterity Grasping in Unrestricted Environments.,https://doi.org/10.1109/IROS60139.2025.11246419
GAT-Grasp: Gesture-Driven Affordance Transfer for Task-Aware Robotic Grasping.,https://doi.org/10.1109/IROS60139.2025.11246111
Haptic-ACT: Bridging Human Intuition with Compliant Robotic Manipulation via Immersive VR.,https://doi.org/10.1109/IROS60139.2025.11247471
Teacher Motion Priors: Enhancing Robot Locomotion over Challenging Terrain.,https://doi.org/10.1109/IROS60139.2025.11247486
Enhancing Humanoid Robot Dynamics: An Optimization Framework for Shoulder Base Angle Adjustment.,https://doi.org/10.1109/IROS60139.2025.11247074
Multi-Objective Optimization of Humanoid Robot Hardware and Control for Multiple Tasks via Genetic Algorithms.,https://doi.org/10.1109/IROS60139.2025.11246748
Reinforcement Learning-based Optimization of Humanoid Joint Motion Control via Text-driven Human Motion Mapping.,https://doi.org/10.1109/IROS60139.2025.11247451
FABRIC: FAbricating Bodily-Expressive Robots for Inclusive and Low-Cost Design.,https://doi.org/10.1109/IROS60139.2025.11247443
Parallel Transmission Aware Co-Design: Enhancing Manipulator Performance Through Actuation-Space Optimization.,https://doi.org/10.1109/IROS60139.2025.11246203
Budget-optimal multi-robot layout design for box sorting.,https://doi.org/10.1109/IROS60139.2025.11246555
LoL-NMPC: Low-Level Dynamics Integration in Nonlinear Model Predictive Control for Unmanned Aerial Vehicles.,https://doi.org/10.1109/IROS60139.2025.11246583
DBaS-Log-MPPI: Efficient and Safe Trajectory Optimization via Barrier States.,https://doi.org/10.1109/IROS60139.2025.11245991
SemP-NBV: Semantic-Aware Predictive Next-Best-View for Autonomous Plant 3D Reconstruction.,https://doi.org/10.1109/IROS60139.2025.11246260
Force Aware Branch Manipulation To Assist Agricultural Tasks.,https://doi.org/10.1109/IROS60139.2025.11246611
3D Hierarchical Panoptic Segmentation in Real Orchard Environments Across Different Sensors.,https://doi.org/10.1109/IROS60139.2025.11246899
Optimal Scheduling of a Dual-Arm Robot for Efficient Strawberry Harvesting in Plant Factories.,https://doi.org/10.1109/IROS60139.2025.11246934
JPDS-NN: Reinforcement Learning-Based Dynamic Task Allocation for Agricultural Vehicle Routing Optimization.,https://doi.org/10.1109/IROS60139.2025.11246979
Adaptive Viewpoint Selection for Tomato Truss Localization via Polytope Hypotheses.,https://doi.org/10.1109/IROS60139.2025.11246480
MT-Fusion: Multi-Task Learning for Degradation-Aware Infrared and Visible Image Fusion.,https://doi.org/10.1109/IROS60139.2025.11247707
CalibMutiL: Online Calibration Of LiDAR-Camera Based On Multi-level Visual Feature Fusion.,https://doi.org/10.1109/IROS60139.2025.11246505
IMMNN: Robust Wireless Electromagnetic-Inertial Fusion Tracking via Learning An Adaptive IMM.,https://doi.org/10.1109/IROS60139.2025.11247778
AKF-LIO: LiDAR-Inertial Odometry with Gaussian Map by Adaptive Kalman Filter.,https://doi.org/10.1109/IROS60139.2025.11246097
Opti-Acoustic Scene Reconstruction in Highly Turbid Underwater Environments.,https://doi.org/10.1109/IROS60139.2025.11247733
BEV-LIO(LC): BEV Image Assisted LiDAR-Inertial Odometry with Loop Closure.,https://doi.org/10.1109/IROS60139.2025.11246238
What Really Matters for Robust Multi-Sensor HD Map Construction?,https://doi.org/10.1109/IROS60139.2025.11246369
OpenVox: Real-time Instance-level Open-vocabulary Probabilistic Voxel Representation.,https://doi.org/10.1109/IROS60139.2025.11246455
PyRoki: A Modular Toolkit for Robot Kinematic Optimization.,https://doi.org/10.1109/IROS60139.2025.11246651
ad-trait: A Fast and Flexible Automatic Differentiation Library in Rust.,https://doi.org/10.1109/IROS60139.2025.11245908
Automated Behaviour-Driven Acceptance Testing of Robotic Systems.,https://doi.org/10.1109/IROS60139.2025.11246121
AS2FM: Enabling Statistical Model Checking of ROS 2 Systems for Robust Autonomy.,https://doi.org/10.1109/IROS60139.2025.11246823
QBIT: Quality-Aware Cloud-Based Benchmarking for Robotic Insertion Tasks.,https://doi.org/10.1109/IROS60139.2025.11246437
Set Phasers to Stun: Beaming Power and Control to Mobile Robots with Laser Light.,https://doi.org/10.1109/IROS60139.2025.11247512
Service Discovery-Based Hybrid Network Middleware for Efficient Communication in Distributed Robotic Systems.,https://doi.org/10.1109/IROS60139.2025.11246913
HyperGraph ROS: An Open-Source Robot Operating System for Hybrid Parallel Computing based on Computational HyperGraph.,https://doi.org/10.1109/IROS60139.2025.11246232
LDexMM: Language-Guided Dexterous Multi-Task Manipulation with Reinforcement Learning.,https://doi.org/10.1109/IROS60139.2025.11247524
RoboDexVLM: Visual Language Model-Enabled Task Planning and Motion Control for Dexterous Robot Manipulation.,https://doi.org/10.1109/IROS60139.2025.11247714
Dexterous Manipulation Based on Prior Dexterous Grasp Pose Knowledge.,https://doi.org/10.1109/IROS60139.2025.11247095
DexPour: Effective and Efficient High-DoF Robotic Hand Liquid Pouring via Hierarchical Reward with Approximated Proxy Abstraction.,https://doi.org/10.1109/IROS60139.2025.11247170
High DOF Tendon-Driven Soft Hand: A Modular System for Versatile and Dexterous Manipulation.,https://doi.org/10.1109/IROS60139.2025.11246988
Peg-in-hole assembly method based on visual reinforcement learning and tactile pose estimation.,https://doi.org/10.1109/IROS60139.2025.11246004
Vision Guided Cable Installation in Constraint Environments Utilizing Parametric Curve Representation.,https://doi.org/10.1109/IROS60139.2025.11247716
PneuChip: A Compact Pneumatic Controller for Large-scale Soft Artificial Muscles.,https://doi.org/10.1109/IROS60139.2025.11246333
A Bio-inspired Stiffness-programmable Robotic Flexible Joint Based on Electro-adhesive Clutches.,https://doi.org/10.1109/IROS60139.2025.11246092
T-Touch: a Soft Thermal-haptic Multimodal Fingertip Wearable Device for Immersive Virtual Reality.,https://doi.org/10.1109/IROS60139.2025.11247742
Modeling of Viscoelastic Liquid Crystal Elastomer Actuators.,https://doi.org/10.1109/IROS60139.2025.11245954
Target Handling Modalities with Obstacle Avoidance for Planar Soft Growing Manipulator Design.,https://doi.org/10.1109/IROS60139.2025.11245864
A Crab-Inspired Soft Gripper with Single-Finger Dexterous Grasping Capabilities.,https://doi.org/10.1109/IROS60139.2025.11247534
Design and Development of a Propulsion Induced Rolling Spherical Tensegrity Robot.,https://doi.org/10.1109/IROS60139.2025.11246432
Towards Deformation Modeling and Simulation of a Soft and Inflatable Endoscopic Vision-Based Tactile Sensing Balloon for Cancer Diagnosis.,https://doi.org/10.1109/IROS60139.2025.11246502
Hybrid Control Approach for Walking-Assembly Integrated Space Robots in On-Orbit Assembly*.,https://doi.org/10.1109/IROS60139.2025.11246896
VLM-Empowered Multi-Mode System for Efficient and Safe Planetary Navigation.,https://doi.org/10.1109/IROS60139.2025.11247594
REALMS2 - Resilient Exploration And Lunar Mapping System 2 - A Comprehensive Approach.,https://doi.org/10.1109/IROS60139.2025.11246516
MPC-based Deep Reinforcement Learning Method for Space Robotic Control with Fuel Sloshing Mitigation.,https://doi.org/10.1109/IROS60139.2025.11247300
VDTF-ACT: ACT-based Multimodal Space Fine Manipulation Method with Visual Depth Tactile Fusion.,https://doi.org/10.1109/IROS60139.2025.11246342
AVIP: Acoustic-Visual-Inertial-Pressure Fusion-based Underwater Localization System with Multi-Centric Calibration.,https://doi.org/10.1109/IROS60139.2025.11246675
OceanSim: A GPU-Accelerated Underwater Robot Perception Simulation Framework.,https://doi.org/10.1109/IROS60139.2025.11246878
Decentralized Declustering of Multiple Underactuated Autonomous Surface Vehicles: Managing Robot Swarms in the Field.,https://doi.org/10.1109/IROS60139.2025.11246947
MCE-based Direct FTC Method for Dynamic Positioning of Underwater Vehicles with Thruster Redundancy.,https://doi.org/10.1109/IROS60139.2025.11246250
Distributed Cooperative Target Tracking and Active Sensing of Dual-AUV Based on Flank Array Sonar Detection.,https://doi.org/10.1109/IROS60139.2025.11245881
A Sim-to-Real Transfer Framework for Enhancing Marine Vehicle Performance in Ocean Environments.,https://doi.org/10.1109/IROS60139.2025.11246159
Design and Dynamic Modeling Analysis of Undulatory Propulsion Underwater Robot with Rotational Passive Degrees of Freedom in Fin Rays.,https://doi.org/10.1109/IROS60139.2025.11247062
Coordinated Energy-Trajectory Economic Model Predictive Control for Autonomous Surface Vehicles under Disturbances.,https://doi.org/10.1109/IROS60139.2025.11247496
L2Calib: SE (3)-Manifold Reinforcement Learning for Robust Extrinsic Calibration with Degenerate Motion Resilience.,https://doi.org/10.1109/IROS60139.2025.11246454
Hyla-SLAM: Toward Maximally Scalable 3D LiDAR-Based SLAM Using Dynamic Memory Management and Behavior Trees.,https://doi.org/10.1109/IROS60139.2025.11247133
LiDAR-Inertial Odometry in Dynamic Driving Scenarios using Label Consistency Detection.,https://doi.org/10.1109/IROS60139.2025.11246976
CGS-SLAM: Compact 3D Gaussian Splatting for Dense Visual SLAM.,https://doi.org/10.1109/IROS60139.2025.11246845
Leveraging Semantic Graphs for Efficient and Robust LiDAR SLAM.,https://doi.org/10.1109/IROS60139.2025.11246943
Maximum Clique-Based Floorplan Association for Robust Multi-Session Stereo SLAM in Challenging Indoor Environments.,https://doi.org/10.1109/IROS60139.2025.11247061
THE-SEAN: A Heart Rate Variation-Inspired Temporally High-Order Event-Based Visual Odometry with Self-Supervised Spiking Event Accumulation Networks.,https://doi.org/10.1109/IROS60139.2025.11246778
RSSS: Robust Structural Semantic Segmentation for Autonomous Drone Delivery to Door.,https://doi.org/10.1109/IROS60139.2025.11247732
"EDSOD: An Encoder-Decoder, Diffusion-model, and Swin-Transformer-based Small Object Detector.",https://doi.org/10.1109/IROS60139.2025.11247171
Rapid Flight Trajectory Planning for Autonomous Terrain Avoidance via Generative Learning.,https://doi.org/10.1109/IROS60139.2025.11247421
Rotation-Equivariant Robot Vision: A Perspective via Correspondence-Matching and Pre-training.,https://doi.org/10.1109/IROS60139.2025.11247149
FIELD: Fast Information-driven Autonomous Exploration using Larger Perception Distance.,https://doi.org/10.1109/IROS60139.2025.11246857
Efficient and Precise Drone Rephotography for Video Sequences.,https://doi.org/10.1109/IROS60139.2025.11245655
FruitNeRF++: A Generalized Multi-Fruit Counting Method Utilizing Contrastive Learning and Neural Radiance Fields.,https://doi.org/10.1109/IROS60139.2025.11247341
Interdigitated Electrodes for Selective Stimulation of Skeletal Muscle Actuators in Biosyncretic Robots.,https://doi.org/10.1109/IROS60139.2025.11246698
Human-guided robotic-assistance handheld continuum medical robot system.,https://doi.org/10.1109/IROS60139.2025.11246719
Evaluation and Analysis of Precision Leaf Pruning End-Effectors Within Dense Foliage Agriculture.,https://doi.org/10.1109/IROS60139.2025.11246915
On the Design of Fast-Response Variable-Stiffness Continuum Robot with Electro-permanent Magnet-based Ball Joints.,https://doi.org/10.1109/IROS60139.2025.11246207
TFRR: A Novel Tensegrity-Based Fracture Reduction Robot with Force Sensing.,https://doi.org/10.1109/IROS60139.2025.11246046
A Ribbed Hybrid Rigid-Flexible Tail with Graded Stiffness and Anisotropic Friction for Enhanced Robot Locomotion and Fall Damage Prevention.,https://doi.org/10.1109/IROS60139.2025.11247392
Design and Geometry-Aware Planning of a Novel Probe-Scanning Manipulator with RCM Constraint.,https://doi.org/10.1109/IROS60139.2025.11246081
Learning Accurate Whole-body Throwing with High-frequency Residual Policy and Pullback Tube Acceleration.,https://doi.org/10.1109/IROS60139.2025.11246279
RMMI: Reactive Mobile Manipulation using an Implicit Neural Map.,https://doi.org/10.1109/IROS60139.2025.11245922
MORE: Mobile Manipulation Rearrangement Through Grounded Language Reasoning.,https://doi.org/10.1109/IROS60139.2025.11247596
Env-Mani: Quadrupedal Robot Loco-Manipulation with Environment-in-the-Loop.,https://doi.org/10.1109/IROS60139.2025.11246108
A Strawberry Harvesting Tool with Minimal Footprint.,https://doi.org/10.1109/IROS60139.2025.11247557
GO-VMP: Global Optimization for View Motion Planning in Fruit Mapping.,https://doi.org/10.1109/IROS60139.2025.11245899
SheepDA-YOLO: Cross-Domain Adaptive Mean Teacher with Dual-Path Decoupling for Sheep Behavior Recognition.,https://doi.org/10.1109/IROS60139.2025.11247694
Botany-Bot: Digital Twin Monitoring of Occluded and Underleaf Plant Structures with Gaussian Splats.,https://doi.org/10.1109/IROS60139.2025.11247474
Wireless Collaborative Inference Acceleration Based on Distillation for Weed Detection and Instance Segmentation.,https://doi.org/10.1109/IROS60139.2025.11246612
Deep Learning-Based Pig Behavior Captioning for Smart Livestock Farming.,https://doi.org/10.1109/IROS60139.2025.11246372
